category_id	question	answer_category_id
23	오늘 결제 한 이용권 바로 환불요청	23
23	오늘 결제됐는데 해지했는데 환불이 안되고 자동결제해지만 됐네요. \n환불 요청드립니다.	23
23	오늘 결제된 거 환불받고 싶어요	23
23	오늘 결제된 이용권 환불 부탁드랴요<	23
23	오늘 결제됬습니다\n더이상 사용을 안해서 환불 부탁드려요	23
23	오늘 결제하고 한번도 시청하지 않았습니다. 환불 희망합니다.	23
23	오늘 요금제 변경으로 11시경 19500원을 결제하였습니다.\n그렇다면 10시 22분 경 핸드폰으로 10900원은 취소되어야 하는 것이 아닌지요?\n그 사이에 제 계정으로 OTT 사용 이력이 있어서 부분 환불 된 것인지 알고 싶습니다.\n저는 VOD를 구매하지 않아 포인트로 적립한다고 해도 쓸모가 없습니다.	23
23	오늘 요금제가 갱신되는 날이라 자동결제가 되었는데 이용권을 변경하려고 했던터라 요금제 환불을 원합니다.	23
23	오늘 자동 결제가 됬는데 환불 되나요..? 이용권 변경 및 개인적인 사유로 이용을 안하려고 하는데 환불 되나요? 이용해지는 했습니다 신용카드 취소 부탁 드립니다..	23
23	오늘 자동결제 되었는데 환불해주세요	23
23	오늘 자동결제 됬는데 취소부탁드립니다.\n제가 자동결제는 따로 해지하겠습니다.	19
23	오늘 자동결제됐는데 환불하고싶어요	23
23	오늘 자동결제되었는데,\n시청기록없고\n환불부탁드립니다.\n자동결제도 취소할게요	23
23	오늘 자동결제된거 환불받고 싶습니다. 12월 25일부터 이용 안했어요	23
23	오늘 자동결제된거 환불해주세요	23
23	오늘 정기결제된 상품 해제 및 환불요청드립니다	23
23	오늘 정기이용권 자동결제되었는데 같이 이용하던 사람들이 이제 안쓴다네요. 환불해주세요~	23
23	오늘 티빙 웨이브 결합 상품을 결제 했는데, 유퀴즈가 없네요. 결제한 한달 이용권 환불 부탁드립니다 \n그리고 코인 5520 원도 같이 환불해주세요	23
23	오늘(11.9.일)까지 이용하고 중지할 예정이었는데 벌써 다음달 요금이 결제가 되었네요. 환불 요청합니다.	23
23	오늘(12, 30일) 이용권을 변경하였습니다\n이용권을 변경하며 지급받은 코인을\n환불받고 싶습니다	23
23	오늘까지만 구독하고 요금제 남은 기간 일할계산 해서 환불 부탁드립니다	23
23	오늘바로 해지하고 환불 요청 드립니다.	23
23	오늘아침 자동결제된 1년 구독 79000원이용권 환불요청합니다	23
23	오늘자로 9,500 결제된 부분에 대한 환불 요청 드립니다. 11월 2일까지 이용 가능하다고 문자 받았는데 환불후 바로 서비스 이용 종료 원합니다.	23
23	올해 티빙 더블 스탠다드로 변경하려고 했는데 이미 자동결제가 되어 환불 신청합니다.\n\n이용권 변경을 통해 진행하면 환불 코인이 124,690 코인으로 표시되는데요. 새로 결제 된 이용권의 사용일이 오늘로 나와있긴 하지만, 전년도에 결제 한 이용권의 사용기간이 오늘(20일) 23:59까지 남아있기 때문에 전액 환불 되어야 할 것 같아요.	23
23	요금제 변견 환불 요청합니다	23
23	요금제 변경 위해 환불 신청합니다.	23
23	요금제 변경 하려고 하는데 이용권 환불 가능한가요	23
23	"요금제 변경에 대해 문의 드립니다.\n\n""스탠다드 장기이용권_12개월""을 ""광고형 스탠다드""로 변경 하고 싶습니다.\n\n이런 경우에는 이용권 변경이 있던데, 기존에 있는 이용권은 어떻게 되는지 몰라서\n\n진행하기 전에 질문 합니다.\n\n기존 이용권에 대한 취소를 하고, 광고형 스탠다드로 이용권을 새로 구입해야 하나요?\n\n기존 이용권에 대한 환불금은 얼마 이며 어떻게 환불 받는지 알고 싶습니다."	23
23	요금제 변경에 따른 차액 코인의 환불을 요청합니다.	52
23	요금제 변경요망으로 환불후 재가입	23
23	요금제 변경으로 쌓인 포인트를 모두 환불 받고 싶습니다.\n방법을 알려주세요.	23
23	요금제 변경으로 코인으로 충전된걸 환불하고싶어요	23
23	요금제 변경으로 코인을 받았는데 코인환불받고 싶어요	23
23	요금제 변경으로 환급된 코인은 어떻게 환불받나요?	23
23	요금제 변경을 위해 (25.10.11기준)환불금 문의 드리니 확인 부탁드립니다.	23
23	요금제 변경을 위해 현재 이용권 부분환불을 요청합니다.	52
23	요금제 변경을 위해 환불 문의	23
23	요금제 변경하면서 기존 이용권 잔여가 코인으로 들어왔는데\n\n이거 환불 받고 싶습니다.	23
23	요금제 변경했습니다.. 남은 금액이 코인으로 들어 온다고 하던데 환불바랍니다~	23
23	요금제를 변경하면서 포인트를 환불받을수있다라고 하는데, 환불 받을 포인트가 얼마 정도일까요?	23
23	요금제를 변경한 후 남은 기간 동안의 잔액요금 3800원이 코인으로 변경되었는데 \n이것을 제 계좌를 통해 환불받고 싶습니다.	23
23	요금제변경 환불금애구어디서 받나요?	23
23	원래 이용 잘 안해서 해지하려고 했는데 까먹고있다가 12월28일에 자동결제되는거보고 생각나서 해지했습니다 근데 1월 이용금액이 결제가 되어버려서 환블해주세요ㅠ	23
23	원하는 영화가 개별구매가 필요하여 환불을 희망합니다	23
23	원하는 컨텐츠가 없습니다 환불해주세요	23
23	원하던 콘텐츠가 종료된 줄 모르고 결제해서 아직 시청한 게 없습니다. 환불 요청드립니다.	23
23	월 중에는 이용권 변경이 안되는건가요?\n환불 후 새 이용권 구독이라도 하고싶습니다.	23
23	월간 결제를 완료했으나\n본 아이디는 더이상 사용계획이 없어  다른아이디로 다시 결제했습니다\n띠라서 본 아이디의 월간결제금액은 환불요청합니다	23
23	웨이브 + 티빙 구독 결제했는데 티빙은 봐지는데 웨이브가 시청이 안되네요 환불해주세요	23
23	웨이브 TV이용불가로 환불 후 이용권 변경하려고 합니다.	23
23	웨이브 광고형 구매한것 환불하고싶어요	23
23	웨이브 구독 서비스를 이용하면 영화를 볼 수 있는 줄 알고 결제를 했습니다. 그러나 보려던 영화는 개별 결제가 필요했기에 구독해지 환불을 요청합니다.	23
23	웨이브 사용을 안하는데 구독 해놓은것을 확인 하지 못하여 10월 8일에 정기 구독권 자동 결제가 되어 환불요청합니다.	23
23	웨이브 이용권 결제됐는데 환불하고 싶어요.	23
23	웨이브 이용권 구독을 취소하려고 했는데 취소하기 전에 구독 중이던 이용권이 갱신되었어요 방금 결제돼서 사용하지 않은 상태인데 환불 받을 수 있을까요?	23
23	웨이브 이용권 남은 기간 환불 요청드립니다	23
23	웨이브 이용권 환불 및 해지하고 싶어요	23
23	웨이브 이용이 불가능해서 이용권이 다되었나 싶어 결제를 진행했는데 이미 9월에 결제가 되어있었습니다\n앱 오류인건지 중복으로 결제를 해버려서 11월 결제권을 환불요청드립니다	23
23	웨이브 코인을 환불할 수 없는건가요? 전부 회수하고 싶습니다.	23
23	웨이브 티빙 더블 광고 스텐다드로 변경하고 싶은데 해지하고 싶습니다 5개월 정도 남은거 같은데 요청 부탁드립니다	23
23	웨이브 티빙 번들 요금제 자동결제(카드)로 이용하였는데\n이번에 나온 디즈니 티빙 웨이브 번들로 변경하려고하는데\n이번달 16일로 결제가 완료된 상황이라서요\n혹시 요금제 부분환불 가능할까요?	23
23	웨이브 티빙 이용권 결제로 당일 이전 결제건인 오리지널 요금제에 대한 환불 접수 요청 드립니다.	23
23	웨이브 해지 신청함과 동시에 \n이번 15일에 결제된 건에 대해서 아직 이번달 이용하지 않았음으로\n환불 요청 드립니다.	23
23	웨이브+티빙 결합상품으로 이용권 변경을 원해서 부분환불을 원합니다	23
23	웨이브×티빙 더블이용권으로 변경하려고 하는데\n남은기간 환불 가능 할까요?	23
23	웨이브가 만료된 후 12월2일 티빙X웨이브 더블로 결제했는데, 기존 티빙이 연간결제가 되어있어서 연동이안됩니다. 티빙으로 들어가 이용권변경을 한 후 웨이브 재등록 예정이라 이중결제를 방지하기위해 환불을 요청합니다.	23
23	웨이브결제를 9월28일에 기본 7900원 결제후 프리미엄으로 업그레이드하면서 15000원 재결제를 했는데 7900원 환불이 안되어서요. 확인부탁드려요	23
23	웨이브랑 더블 이용권구매했어요. 해당 아이디로 일반 이용권 구매한거 환불해주세요. 구독 취소하니 11 월꺼지 볼수있다는데 해당 아이디로 보고싶지않아요. \n이용권 취소는 바로 신청했는데 환불 받고싶습니다. 더블이용권이 또 있는지몰랐어요, 시제이원 아이디로 연결이안되서 다른아이디로 더블이용권 따로 구매했릅니다. 이계정로 구매한 이용권은 환불해주세요, 중복되요	23
23	웨이브를 사용하지 않아서 삭제하려고 하는데 이용권은 환불받고 싶어서요	23
23	웨이브를 잘 사용하고 있지 않아 12/25 까지 이용 가능하나 아마도 그 사이 이용하지 않을 것 같아서요\n\n혹시 남은 2개월 정도 환불 받을 수 있을까요?	23
23	웨이브를 한동안 사용하지 않았는데 오늘 스탠다드 이용권이 갑자기 결제가 되었습니다 사용일절 안하였으니 환불요청 부탁드립니다	23
23	웨이브에서 시청을 원했던 컨텐츠 무료기간이 완료되어 개별구매를 해야하는지 몰랐던 상태에서 결제를 하였습니다. 이용권 구매 후 시청한 기록이 없으므로 전액 환불 요청드립니다.	23
23	웨이브티빙광고형더블스탠다드 이용권 환불 요청합니다.	23
23	윗등급 이용권구매이유로\n환불진행좀 해주세요	23
23	은하수를 여행하는 히치하이커들을 위한 안내서 라는 영화를 영구소장으로 구매하였는데, 화질이 1080 보다도 더 떨어지네요. 환불해주세요. 초반 4분 정도 봤습니다.	23
23	이번 달부터 이용권을 변경하려고 했는데 자동결제 해지를 안 해서 결제가 되었습니다. 환불 처리 부탁드립니다.	23
23	이번달 결제후 이용내역은 없는데요 혹시 금액 환불 가능 할까요?	23
23	이번달 결제후에 시청하지않았습니다 환불해주세요	23
23	이번달 요금이 결제된 상태에서 아직 서비스 이용은 하지 않았는데 환불 후 해지 가능할까요?\n감사합니다.	23
23	이번에 웨이브 따로 티빙 따로 결제를 진행하다가 통합 요금으로 변경했고, 그로인해 웨이브의 코인이 생겼어요\n\n1. 코인 환불좀 부탁드려요\n\n2. 티빙이 아직 연간회원권이 되어있어서 안된다고 하길래 티빙 정기권 환불 고객센터에 요청해놨어요, 두계정 연결좀 부탁드릴게요(티빙 아이디: skyon3710(CJ ONE) \n\n\n감사드려요	23
23	이번에 출시된 ( 티빙+디즈니플러스+웨이브 )요금제로 바꿀까하는데,  그럼 지금 이용중인 1년 정기권은 남은 일수만큼 부분 환불 가능한지요?	23
23	이번에 티빙 3pack으로 추가 가입했습니다.\n전에 가입되어있던 이용권 환불 관련으로 문의드립니다.	23
23	이번에 티빙에서 더블이용권 구매했어요~ \n웨이브 이용권은 해지, 환불 처리 부탁드려요.	23
23	이용권 79,000원 결제된 것(23년 10월 26일) 환불요청합니다.	23
23	이용권 결제 를 잘못 해서(웨이브 1년 이용권을 구독 했어야 하는데 웨이브X티빙 1달짜리 이용권으로 잘못 결제함)\n\n즉시 다시 이용권 변경으로 해서 1년짜리로 또 이용권을 구매 했습니다.\n\n기존 1달짜리 돈이 출금 되고, 바로 1년짜리 돈이 또 출금 됐는데\n\n1달짜리 이용권 금액은 언제 환불되나요?	23
23	이용권 결제했는데 다른 이용권쓰고 싶어서 해지하고 환불받고 싶습니다	23
23	이용권 결제했는데, 제가 보고싶은건 다 개별구매라 환불부탁드립니다	23
23	이용권 결제후 사용하지 않았습니다. 환불해주세요	23
23	이용권 구매 후 시청내역 없는데 환불 부탁드려요	23
23	이용권 구입 변경을해서 적립으로 넘어간 코인 환불요청	23
23	이용권 기한 내에 취소하지 않아서 결제가 되었는데 환불 부탁드립니다.	23
23	이용권 남은 기간에 대한 환불을 받고 싶습니다.	23
23	이용권 바꾸라해서 바꿀려고하니까  이묭권 해지가 안된다고???? 더블요금제  연결할려는데 \n사용기간까지 사용하라니 요즘세상에 말도 안되는 소리 하고 계시네요\n빠른 해지 환불 바랍니다\n삼담사 연락주세요	23
23	이용권 바꿧는데 코인으로만 들어가고 환불이 안되네여 환불 해주새요	23
23	이용권 변경 등의 사유로 환불늘 요청합니다.	23
23	이용권 변경 안된다 탈퇴로 문의 넣으라해서 남깁니다.\n\n보안코드 APT9866\n\n첫 문의남긴 시점 기준으로 환불 바랍니다.	23
23	이용권 변경 예정으로 인해 지금 사용하고 있는 연간이용권 중 일부를 환불 받고자 합니다. 얼마나 받을 수 있는지 알려주시면 감사드리겠습니다.	23
23	이용권 변경 환불	23
23	이용권 변경 환불 문의	23
23	이용권 변경 환불 바랍니다	23
23	이용권 변경 후 기존에 사용했던 이전 이용권은 부분 환불이 되나요? 제가 따로 신청을 해야하나요?	23
23	이용권 변경 후 받은 코인들을 환불 처리하고 싶어요	23
23	이용권 변경 후 지급된 코인과 함께 잔여 코인 500원도 함께 \n전부 환불 가능 할까요?	23
23	이용권 변경 후 코인으로 금액이 전환됐는데 환불받고 싶습니다	23
23	이용권 변경! 으로 환불조치 부탁드려요	23
23	이용권 변경(스탠다드 → 더블 스탠다드)으로 인해 발생한 코인 1,970개\n\n환불 신청합니다.	23
23	이용권 변경에 대한 차액 환불을 신청합니다	23
23	이용권 변경에 따른 부분환불	23
23	이용권 변경에 따른 코인 전액 환불	23
23	이용권 변경에 따른 환불 금액 계좌이체 요청드립니다	23
23	이용권 변경에 따른 환불 신청입니다.	23
23	이용권 변경에 따른 환불에 필요한 내용을 기재합니다	23
23	이용권 변경에 의한 기존 이용권 결제 금액 환불 계좌등록\n\n*  문의 카테고리 라고 하셔서 어디있는지 찾기 힘들었습니다. 안내 시  1:1 문의 > 질문구분  해지/취소/환불접수 선택후 하단에 환불받을 본인계좌입력이라고  안내해주셨으면 찾기 쉬웠을것 같네요	23
23	이용권 변경예정이라 환불 신청합니다.	23
23	이용권 변경위한 환불 신청합니다	23
23	이용권 변경으로 4000원 정도의 코인이 생겼는데\n쓸일이 없어서 환불받고 싶어요	23
23	이용권 변경으로 기존쓰던거 해지 환불신청합니다.	23
23	이용권 변경으로 보유 캐시 환불 해주세요	23
23	이용권 변경으로 보유한 코인 전액 환불하고싶습니다	23
23	이용권 변경으로 부분환불 원합니다	23
23	이용권 변경으로 생긴 환불 방법 문의드립니다.	23
23	이용권 변경으로 인하여 기존 이용권에 대한 환불이 왜 카드로 안되는건가요? \n포인트필요없는데 카드 취소로 진행해주셨으면합니다.\n이렇게 십원단위로 환불되면 다 쓸수도 없지 않나요?	23
23	이용권 변경으로 인한 나머지 금액이 통장에 왜 안 들어 오나 했는데 제가 코인으로 한다는 내용에 동의를 한 모양입니다. 사실 코인 보유도 어제 확인했습니다.\n자세히 확인 못한 점 죄송합니다. 환불 신청합니다.	23
23	이용권 변경으로 인한 차액 계좌 환불신청	23
23	이용권 변경으로 인한 충전코인 지급 환불	23
23	이용권 변경으로 인한 코인 받은거 전액 환불요첨합니다	23
23	이용권 변경으로 인한 해지금액 환불	23
23	이용권 변경으로 인한 현재이용권 부분환불이 가능한지 문의드립니다!	23
23	이용권 변경으로 인한 환불	23
23	이용권 변경으로 인한 환불 동의합니다\n보안코드 abc456	23
23	이용권 변경으로 인한 환불.\nSBS가 빠지게 되면서 이용권 변경.	23
23	이용권 변경으로 인한 환불신청합니다	23
23	이용권 변경으로 인해 계정 내 7,420코인 부분 환불	23
23	이용권 변경으로 인해 약 900개 코인을 받았습니다. 코인이 아닌 돈으로 환불 가능한지 여쭙고자 문의 남깁니다.	23
23	이용권 변경으로 인해 이번달 웨이브 결제금액 환불 원합니다.	23
23	이용권 변경으로 인해 차액 환불금이 코인으로 적립되었는데 코인은 환불이 안 되나요?	23
23	이용권 변경으로 인해 코인환불원합니다	23
23	이용권 변경으로 인해 환불금 계좌입금해주세요~	23
23	이용권 변경으로 인해 환불받은 코인의 환불을 요청드립니다.	23
23	이용권 변경으로 인해서 환불을 요청합니다	23
23	이용권 변경으로 적립금 환불 해주세요\n어떻게 해야하는지 답변바랍니다	23
23	이용권 변경으로 차액 환불 언제쯤 되나요 문의올려도 접수만 되어있어서요 ~~	23
23	이용권 변경으로 코인을 지급 받았는데 환불 받고 싶습니다.	23
23	이용권 변경으로 코인환불 신청합니다(2건)	23
23	이용권 변경으로 해지 환불 신청합니다	23
23	이용권 변경으로 현재 이용중인 이용권 해지하면 환불 내용이랑 금액이 얼마인지 문의드려요	23
23	이용권 변경으로 환불	23
23	이용권 변경으로 환불 받은 캐쉬 6400원 계좌로 입금 받고 싶다고 어제 문의 했었는데요, 답변 확인하고 환불 계좌 정보 남깁니다	23
23	이용권 변경으로 환불 신청	23
23	이용권 변경으로 환불 신청 합니다.	23
23	이용권 변경으로 환불 신청을 한지 며칠이 지났는데 아직 처리가 되지 않았습니다. 부분 환불은 일 단위로 계산되는 걸로 알고있는데 처리되는데 시간이 너무 많이 걸리네요.\n오늘 (10월 11일) 다른 이용권으로 결제하니 환불 처리 부탁합니다.	23
23	이용권 변경으로 환불 신청합니다	23
23	이용권 변경으로 환불된 부분\n입금 요청합니다	23
23	이용권 변경으로인한 환불	23
23	이용권 변경을 원해서 기존에있던 이용권 환불 받고싶습니다.	23
23	이용권 변경을 위한 중도 해지 부탁 드립니다	23
23	이용권 변경을 위한 해지 및 환불이 필요합니다.\n그리고 위키드 나이트쇼를 보려면 광고형 스탠다드가 최소 요금이 맞나요?	23
23	이용권 변경을 위한 환불	23
23	이용권 변경을 위해 구독 취소했고 환불 원합니다.\n방금 결제돼서 구독 취소는 했는데 환불 버튼이 없어서 문의 남깁니다.	23
23	이용권 변경을 위해 구독취소하고 환불받고싶어요	23
23	이용권 변경을 위해 기존 이용권 환불이 필요합니다.	23
23	이용권 변경을 위해 기존 이용권을 해지 후 새로 구매했는데요\n기존 이용권은 남은 개월수를 계산해서 코인으로 들어오는거 같은데\n환불 진행부탁드립니다!	23
23	이용권 변경을 위해 부분 환불 신청합니다.	23
23	이용권 변경을 위해 이용권 해지를 미리 신청해야했는데\n신청을 하지못하고 어제날짜로 결제가되었습니다ㅠㅠ\n환불 가능한지 여쭤보고싶습니다	23
23	이용권 변경을 위해 중도 해지 요청합니다.	23
23	이용권 변경을 위해 환불 문의 드립니다.	23
23	이용권 변경을 위해 환불 원합니다	23
23	이용권 변경을 위해 환불 처리 부탁드립니다 11.26~12.26.	23
23	이용권 변경을 위해 환불을 부탁드립니다	23
23	이용권 변경을 위해 환불을 요청합니다	23
23	이용권 변경을 위해 환불이나 부분환불처리 부탁드립니다	23
23	이용권 변경을 위해서 즉시해지 요청합니다	23
23	이용권 변경을 하려고 환불을 요청합니다	52
23	이용권 변경을하려고합니다. 오늘결제된 부분 해지및 환불 원합니다	23
23	이용권 변경하고 싶어요~ 빠른 환불처리 부탁드립니다	23
23	이용권 변경하고싶습니다. 1년이용권 거의 끝나가는데, 환불 불가능하면 그냥 해지라도 해주세요	23
23	이용권 변경하려고 합니다. 부분 환불 신청합니다.	23
23	이용권 변경하려고 합니다.\n중도해지 및 자동결제 해지 요청드립니다.	23
23	이용권 변경하려는데 어제 결제되었던거 환불 해주세요.	23
23	이용권 변경하면서 차액 코인으로 받았는데요 환불받고싶어요	23
23	이용권 변경하였습니다 남은돈 환불 가능할까요?	23
23	이용권 변경해서 기준에 있던 이용권 남은 금액이 코인으로 들어왔는데 그거를 통장으로 환불 원합니다	23
23	이용권 변경해서 남은 금액은 환불 받고 싶어요	23
23	이용권 부분해지 부탁드립니다	23
23	이용권 사용 안했는데 환불원합니다.  정기결제 해제두요	23
23	이용권 스탠다드로 바꿀려구요\n환불접수합니다	23
23	이용권 업그레이드로 코인으로 6100원 환불받았는데 이거 출금해주세요 어떻게하는지모르겠네요	23
23	이용권 재구매으로 인한 중도해지	23
23	이용권 중복 결재로 코인받아서 코인 환불하려고요	23
23	이용권 해지 신청에 따른 잔여 환급 요청	23
23	이용권 해지 환불 요청	23
23	이용권 해지 환불요청	23
23	이용권 환불 요청 드립니다	23
23	이용권 환불금액 확인후 환불요청드립니다	23
23	이용권 환불하고 다른 것으로 다시 결제 원해요	23
23	이용권 환불하고 싶습니다.	23
23	이용권 환불하고 싶어요.	23
23	이용권 환불하구 싶어요	23
23	이용권변경 해서 코인환불받고싶어요	52
23	이용권변경 해지환불	23
23	이용권변경 환불	23
23	이용권변경 후 환불 문의했는데\n환불금액 안내받아 동의한다는 재문의 올립니다	23
23	이용권변경에 따른 잔액환불	23
23	이용권변경에 따른 코인환불좀 부탁드려요.	23
23	이용권변경에 따른 환불	23
23	이용권변경위해  해지시  환불되나요	23
23	이용권변경으로 부분 환불 신청합니다	23
23	이용권변경으로 이용권 남은기간 환불신청합니다	23
23	이용권변경으로 이전 이용권 환불	23
23	이용권변경으로 인한 부분환불	23
23	이용권변경으로 인한 즉시 환불 신청	23
23	이용권변경으로 인해 환불신청합니다	23
23	이용권변경으로인한 환불신청	23
23	이용권변경을 위해 해지 환불진행을 요청드립니다	23
23	이용권변경을위해 환불진행하고자합니다\n남은 개월수만큼 금액을돌려받을수있나요?	23
23	이용권변경하기했는데 그전이용권은 비용은 어떻게 되는건가요??환불이 안되고 두개결제가 되서서요	23
23	이용권변경하려고 문의드렸는데\n우선 환불이 필요란 상황이라고 하여 요청 드립니다	23
23	이용권변경하면 환불이 가능한지 궁금합니다	23
23	이용권변경하여 코인은 환불신청합니다.	23
23	이용권변경할건데 환불이요	23
23	이용권변경해서 남은기간 환불 원합니다	23
23	이용권변경후 들어온코인환불받고싶어요	23
23	이용권을 변경하고 싶어 환불하고 싶어요	23
23	이용권을 변경하고 싶은데  연간 이용권 결제가 되버려서 지금 이용권해지하고 나머지 환불받고싶어요	23
23	이용권을 변경하고 싶은데 현재 1년권 26년 7월까지 결제 되어 있습니다. 혹시 나머지 환불 한 다음 변경이 가능할까요?	23
23	이용권을 변경하기 위해서 중도해지 및 남은 일자만큼 환불 원합니다.\n고객센터를 통해 신청하면 처리 되나요?	23
23	이용권을 변경하려고 하는데 기존 이용권을 환불하고 싶어요.	23
23	이용권을 변경하려고 합니다 부분환불이 어떻게 되나요?	23
23	이용권을 변경하려고합니다 현재 환불 한다면 환불 금액이 얼마인지 알려주세요	23
23	이용권을 변경하면서 기존에 결제되었던 상품을 해지하니 코인으로 잔액이 들어와서 환불 문의 드립니다.	23
23	이용권을 변경하면서 차액이 코인으로 들어왔는데 환불받고 싶습니다.	23
23	이용권을 변경하여 사용하려고 했는데 결제후 5분도 안돼서 1,110원을 제외하고 환불도 아니고 코인으로 준다는 사실에 다시는 웨이브를 결제하지 않겠습니다 고객에게 너무 비합리적입니다. 이용하지 않았으니 꼭 전액환불 해주시기 바랍니다.	23
23	이용권을 변경하여 지금 하고 있는 프리미엄 이용권을 부분환불 받고 싶습니다 .	23
23	이용권을 변경하였는데 \n이전 이용하던 이용권 잔액?이 무슨 포인트로 들어와서 환불받으라고 설명이 있었던 것 같아서요	23
23	이용권을 변경하였는데 이용권 변경으로 인한 금액을 코인으로 받아 이를 환불 받고 싶습니다.	23
23	이용권을 변경하였더니 코인으로 적립된다고 하여 환불요청합니다	23
23	이용권을 변경할려구 하는데 코인으로 된다고 해서 그냥 금액으로 환불받고 싶습니다.	23
23	이용권을 사용하지 않아 환불하려고 합니다. 감사합니다.	23
23	이용권을 업그레이드하면서 기존 이용권 해지 부분 환불 코인이 발생했는데 다음 정기 결제 시에 사용하거나 아니면 계좌이체를 받고 싶습니다	23
23	이용권을 잘못 결제하여 환불 원합니다.	23
23	이용권을 잘못 결제해서 다시 결제를 했어요\n더블 이용권을 했어야 하는데 웨이브만 결제를 해서 두번이나 다시 변경 결제를 했습니다\n차액을 코인으로 받아서 환불 하려고 합니다\n예전에도 이용권 변경으로 받았던 코인이 있는데 쓸일이 없더라구요\n그래서 코인 109,130원 전액 다 환불 받으려고 합니다\n이용권 변경 결제할때 안내보니 고객센터에 문의해서 환불 받으라고 하더라구요\n빠른 일처리 부탁합니다	23
23	이용권을 추가로 개별 구매해야 하는 것이 있는지 모르고 결제 진행햇는데 사용 안 한 상태입니다. 환불 부탁드립니다.	23
23	이용권을 해지했는데 사용하지 않아 환불요청합니다	23
23	이용권을이용안하는데 환불가능할까요?	23
23	이용권이 마음개로 결제가 되었네요 자동해지를 하였고 쓴 적도 없으니 신속하고 빠른 환불 부탁드려요~!	23
23	이용권이 자동 결제되어 환불하려고 합니다.	23
23	이용권해지 및 환불 부탁드립니다.	23
23	이용권해지 후 3팩이용권 활성화 예정	23
23	이용권환불및 구매영상 환분	23
23	이용권환불신청합니다	23
23	이용기간에 따른 부분환불 진행해주세요	23
23	이용빈도가 낮아 추가결제는 하지 않으려했는데. 오늘 자동결제가 되었네요. 해지 및 환불 바랍니다.	23
23	이용하루 남았는데 자동결제 되어서 환불 요청합니다	23
23	이용해재 합니다.\n이용권변경으로 현재 이용권 해지 합니다.\n환불여부도 같이 문의 드립니다.	23
23	이용해지하려고 하는데 10월초에 한번 이용한거 빼고는 이용한적이 없고 방금 자동결제로 7천원 결제됐는데 취소해주시고 이용해지도 부탁드려요	23
23	이전 문의글 통해 tv 버전이 맞지 않는 경우 광고형은 시청제한이 있을 수 있다고 답변 받았습니다. 이에 환불 요청드립니다.	23
23	이전에 구독 이용권 변경 문의 답변 받았는데 애플로 결제 했다고 애플 환불 방법 알려주셨는데 구글플레이스토어 통해서 결제 했어서 다시 문의 드립니다.	23
23	이중결제로 이용권 두 개 돼서 어제 환불 요청했습니다.\n환불이 될 때까지 이용을 못 하고 있는 상태라(시청해서 환불이 안 될까봐)빠른 처리 부탁드리고 싶습니다.	23
23	이중으로 구글에서 결재 되었습니다 \n환불요청합니다	23
23	일년치 정기결제 된 거 환불 부탁드립니다:)	23
23	잊고 있다가 방금 결제가 되었는데 환불 가능할까요?	23
23	자동 결제 때문에 자동으로 결제가 되었어요..	23
23	자동 결제가 되었는데 햐지 및 환불 부탁합니다	23
23	자동갱신되어 자동 결제된 2건에 대하여 환불요청 합니다.	23
23	자동결재건 환불요청	23
23	자동결제 7일 이내이고 사용 이력없어 환불을 요청드립니다	23
23	자동결제 신청 안했는데 사전 알림도 없이 자동으로 됐네요. 환불요망	23
23	자동결제 이후 미사용하였습니다. \n해지환불 부탁드립니다.	23
23	자동결제 해지  했는데 환불이 안되서 신청합니다.	23
23	자동결제 해지 및 환불요청합니다.	23
23	자동결제 해지 신청을 25일 오늘 금액이 나긴 후 결제 해지 했는데 환불 되나요?	23
23	"자동결제 해지 했습니다\n환불처리부탁드립니다\n\n디즈니플러스로 이용권변경하면서 바로 서비스 멈추는것 아니었나요? \n통합했다면서 얼마되지도 않는 금액에서 사용료 제하고 수수료 제하고 미사용하라는데 어이없는 말씀만 하시네요\n그리고 답글 확인이 늦으시는데 빠른처리부탁드립니다\n빠른처리를 해주셔야 금액 변동이 없는것아닙니까?\n답글 늦게 보시고 답글 주시면 계속 금액이 다른겠네요 \n그럼 저는 계속 ""입금동의를 위한 재문의""만 하다가  한달 다 지나고 환불금액도 못받을 것 같은데요"	23
23	자동결제 해지가 됐는지 확인해주시고 환불도 원합니다.	23
23	자동결제 해지가 안된줄 몰랐어요 환불 부탁드립니다	23
23	자동결제 해지를 못해서 환불 요청드려요!! 감사합니다	23
23	자동결제 해지를 잊었습니다.\n이번달 결제 환불 부탁드립니다.	23
23	자동결제 해지를 해놓지 않아서 결제가 되었습니다. 사용하지 않았으니 환불 부탁드립니다.	23
23	자동결제기간을 확인하지못했는데 결제가 됐네요 \n기간완료되면 이용권을 변경하려고했는데요 ㅜ\n한달치만 결제한걸로 변경하고 환불처리 가능할까요?\n아니면 이용권변경으로 차액결제나 … 그런방법이 가능한가요?	23
23	자동결제되서 구독됬습니다\n환불 저번에도 문의 드렸는데\n언제 환불되나요…?	23
23	자동결제되어 부분환불문의합니다	23
23	자동결제되어 환불 부탁드립니다	23
23	자동결제된 이용권 환불해주세요. 사용한적없습니다.	23
23	자동결제로 돈이 빠져나라 환불 요청 드립니다.	23
23	자동결제로 원치않게 결제 됨	23
23	자동결제를 잊어버리고 있다가 결제가 진행되어서 환불 요청 드립니다.	23
